"","x"
"11827",16
"11828",16
"11829",22
"11830",17
"11831",20
"11832",26
"11833",18
"11834",21
"11835",19
"11836",20
"11837",16
"11838",20
"11839",31
"11840",28
"11841",16
"11842",16
"11843",17
"11844",17
"11845",17
"11846",16
"11847",16
"11848",33
"11849",23
"11850",25
"11851",16
"11852",17
"11853",16
"11854",16
"11855",23
"11856",39
"11857",20
"11858",56
"11859",20
"11860",16
"11861",36
"11862",20
"11863",32
"11864",16
"11865",18
"11866",35
"11867",21
"11868",39
"11869",25
"11870",17
"11871",20
"11872",17
"11873",34
"11874",16
"11875",20
"11876",21
"11877",16
"11878",31
"11879",16
"11880",16
"11881",31
"11882",28
"11883",21
"11884",34
"11885",24
"11886",16
"11887",16
"11888",18
"11889",18
"11890",33
"11891",19
"11892",17
"11893",50
"11894",17
"11895",16
"11896",31
"11897",33
"11898",33
"11899",17
"11900",17
"11901",17
"11902",16
"11903",28
"11904",17
"11905",19
"11906",16
"11907",17
"11908",18
"11909",16
"11910",16
"11911",20
"11912",18
"11913",18
"11914",18
"11915",17
"11916",18
"11917",17
"11918",23
"11919",19
"11920",19
"11921",22
"11922",18
"11923",16
"11924",43
"11925",42
"11926",18
"11927",16
"11928",24
"11929",24
"11930",36
"11931",35
"11932",18
"11933",17
"11934",17
"11935",41
"11936",26
"11937",19
"11938",26
"11939",16
"11940",30
"11941",24
"11942",16
"11943",39
"11944",32
"11945",19
"11946",16
"11947",20
"11948",16
"11949",46
"11950",16
"11951",35
"11952",24
"11953",18
"11954",20
"11955",16
"11956",38
"11957",16
"11958",17
"11959",25
"11960",16
"11961",30
"11962",16
"11963",20
"11964",17
"11965",27
"11966",16
"11967",16
"11968",17
"11969",24
"11970",21
"11971",18
"11972",19
"11973",16
"11974",21
"11975",20
"11976",23
"11977",38
"11978",18
"11979",20
"11980",21
"11981",45
"11982",38
"11983",25
"11984",16
"11985",17
"11986",20
"11987",25
"11988",18
"11989",16
"11990",16
"11991",22
"11992",25
"11993",25
"11994",25
"11995",20
"11996",26
"11997",31
"11998",16
"11999",20
"12000",23
"12001",19
"12002",18
"12003",16
"12004",23
"12005",42
"12006",18
"12007",35
"12008",17
"12009",16
"12010",45
"12011",18
"12012",16
"12013",16
"12014",39
"12015",26
"12016",17
"12017",30
"12018",19
"12019",24
"12020",37
"12021",37
"12022",16
"12023",16
"12024",20
"12025",17
"12026",41
"12027",30
"12028",17
"12029",17
"12030",20
"12031",19
"12032",19
"12033",16
"12034",38
"12035",16
"12036",16
"12037",21
"12038",18
"12039",47
"12040",27
"12041",31
"12042",16
"12043",20
"12044",20
"12045",16
"12046",25
"12047",26
"12048",17
"12049",16
"12050",55
"12051",17
"12052",52
"12053",42
"12054",16
"12055",33
"12056",17
"12057",35
"12058",17
"12059",27
"12060",18
"12061",16
"12062",19
"12063",25
"12064",28
"12065",40
"12066",18
"12067",21
"12068",34
"12069",27
"12070",16
"12071",16
"12072",18
"12073",26
"12074",22
"12075",29
"12076",19
"12077",16
"12078",41
"12079",18
"12080",16
"12081",16
"12082",20
"12083",16
"12084",23
"12085",16
"12086",18
"12087",20
"12088",46
"12089",34
"12090",17
"12091",58
"12092",17
"12093",18
"12094",26
"12095",34
"12096",19
"12097",21
"12098",41
"12099",19
"12100",27
"12101",42
"12102",47
"12103",16
"12104",19
"12105",17
"12106",27
"12107",20
"12108",17
"12109",43
"12110",27
"12111",29
"12112",16
"12113",20
"12114",23
"12115",17
"12116",16
"12117",17
"12118",27
"12119",20
"12120",17
"12121",43
"12122",19
"12123",17
"12124",16
"12125",20
"12126",19
"12127",35
"12128",20
"12129",18
"12130",16
"12131",17
"12132",20
"12133",42
"12134",16
"12135",17
"12136",17
"12137",16
"12138",23
"12139",17
"12140",16
"12141",16
"12142",18
"12143",17
"12144",18
"12145",16
"12146",37
"12147",34
"12148",27
"12149",18
"12150",26
"12151",19
"12152",19
"12153",24
"12154",23
"12155",22
"12156",35
"12157",29
"12158",16
"12159",31
"12160",16
"12161",26
"12162",16
"12163",19
"12164",16
"12165",27
"12166",24
"12167",16
"12168",16
"12169",17
"12170",16
"12171",17
"12172",24
"12173",18
"12174",30
"12175",25
"12176",19
"12177",21
"12178",41
"12179",24
"12180",26
"12181",16
"12182",16
"12183",21
"12184",40
"12185",16
"12186",22
"12187",16
"12188",47
"12189",16
"12190",16
"12191",19
"12192",16
"12193",21
"12194",19
"12195",16
"12196",38
"12197",17
"12198",17
"12199",51
"12200",50
"12201",17
"12202",18
"12203",32
"12204",17
"12205",16
"12206",29
"12207",39
"12208",19
"12209",39
"12210",25
"12211",33
"12212",19
"12213",18
"12214",23
"12215",16
"12216",32
"12217",17
"12218",17
"12219",18
"12220",47
"12221",24
"12222",42
"12223",18
"12224",17
"12225",22
"12226",27
"12227",20
"12228",24
"12229",43
"12230",40
"12231",16
"12232",29
"12233",18
"12234",37
"12235",16
"12236",36
"12237",16
"12238",18
"12239",33
"12240",23
"12241",16
"12242",17
"12243",19
"12244",36
"12245",16
"12246",20
"12247",48
"12248",24
"12249",23
"12250",28
"12251",18
"12252",18
"12253",41
"12254",16
"12255",33
"12256",17
"12257",28
"12258",18
"12259",22
"12260",28
"12261",18
"12262",37
"12263",16
"12264",16
"12265",29
"12266",35
"12267",17
"12268",20
"12269",17
"12270",37
"12271",43
"12272",17
"12273",23
"12274",55
"12275",21
"12276",16
"12277",18
"12278",25
"12279",18
"12280",16
"12281",17
"12282",21
"12283",18
"12284",17
"12285",22
"12286",37
"12287",16
"12288",16
"12289",20
"12290",16
"12291",30
"12292",20
"12293",44
"12294",18
"12295",31
"12296",28
"12297",42
"12298",20
"12299",19
"12300",17
"12301",24
"12302",23
"12303",19
"12304",17
"12305",16
"12306",20
"12307",17
"12308",16
"12309",18
"12310",17
"12311",23
"12312",17
"12313",18
"12314",23
"12315",36
"12316",17
"12317",16
"12318",48
"12319",17
"12320",42
"12321",37
"12322",44
"12323",36
"12324",28
"12325",22
"12326",21
"12327",17
"12328",16
"12329",23
"12330",43
"12331",16
"12332",31
"12333",16
"12334",16
"12335",34
"12336",22
"12337",17
"12338",21
"12339",27
"12340",22
"12341",40
"12342",23
"12343",16
"12344",17
"12345",16
"12346",24
"12347",36
"12348",21
"12349",17
"12350",24
"12351",16
"12352",25
"12353",16
"12354",17
"12355",43
"12356",51
"12357",24
"12358",19
"12359",16
"12360",38
"12361",37
"12362",36
"12363",40
"12364",18
"12365",27
"12366",20
"12367",19
"12368",17
"12369",17
"12370",18
"12371",17
"12372",24
"12373",47
"12374",28
"12375",34
"12376",17
"12377",22
"12378",19
"12379",17
"12380",16
"12381",31
"12382",23
"12383",17
"12384",16
"12385",23
"12386",19
"12387",17
"12388",55
"12389",27
"12390",28
"12391",16
"12392",21
"12393",36
"12394",25
"12395",18
"12396",25
"12397",24
"12398",18
"12399",17
"12400",16
"12401",22
"12402",44
"12403",16
"12404",24
"12405",23
"12406",22
"12407",19
"12408",32
"12409",29
"12410",34
"12411",16
"12412",19
"12413",32
"12414",17
"12415",27
"12416",16
"12417",31
"12418",18
"12419",20
"12420",16
"12421",16
"12422",16
"12423",26
"12424",36
"12425",16
"12426",44
"12427",17
"12428",29
"12429",16
"12430",30
"12431",17
"12432",19
"12433",34
"12434",28
"12435",19
"12436",25
"12437",16
"12438",30
"12439",18
"12440",16
"12441",22
"12442",20
"12443",24
"12444",34
"12445",29
"12446",41
"12447",16
"12448",31
"12449",40
"12450",16
"12451",25
"12452",19
"12453",25
"12454",38
"12455",17
"12456",35
"12457",29
"12458",33
"12459",21
"12460",50
"12461",19
"12462",37
"12463",16
"12464",42
"12465",30
"12466",16
"12467",48
"12468",19
"12469",36
"12470",17
"12471",44
"12472",30
"12473",38
"12474",16
"12475",19
"12476",32
"12477",17
"12478",16
"12479",49
"12480",33
"12481",31
"12482",30
"12483",17
"12484",17
"12485",17
"12486",16
"12487",16
"12488",17
"12489",19
"12490",36
"12491",21
"12492",27
"12493",21
"12494",27
"12495",45
"12496",19
"12497",23
"12498",17
"12499",19
"12500",17
"12501",18
"12502",24
"12503",17
"12504",41
"12505",33
"12506",23
"12507",29
"12508",25
"12509",23
"12510",23
"12511",44
"12512",20
"12513",22
"12514",42
"12515",46
"12516",17
"12517",35
"12518",21
"12519",21
"12520",36
"12521",16
"12522",25
"12523",16
"12524",16
"12525",19
"12526",16
"12527",21
"12528",22
"12529",28
"12530",23
"12531",16
"12532",31
"12533",17
"12534",16
"12535",35
"12536",16
"12537",40
"12538",18
"12539",20
"12540",19
"12541",24
"12542",30
"12543",16
"12544",16
"12545",41
"12546",16
"12547",19
"12548",23
"12549",36
"12550",47
"12551",33
"12552",19
"12553",28
"12554",40
"12555",17
"12556",21
"12557",16
"12558",23
"12559",34
"12560",26
"12561",52
"12562",17
"12563",48
"12564",18
"12565",20
"12566",16
"12567",24
"12568",16
"12569",19
"12570",41
"12571",18
"12572",17
"12573",16
"12574",40
"12575",18
"12576",31
"12577",16
"12578",40
"12579",46
"12580",34
"12581",24
"12582",18
"12583",16
"12584",47
"12585",16
"12586",28
"12587",16
"12588",24
"12589",19
"12590",16
"12591",37
"12592",16
"12593",16
"12594",33
"12595",17
"12596",31
"12597",48
"12598",17
"12599",44
"12600",16
"12601",41
"12602",21
"12603",49
"12604",18
"12605",29
"12606",16
"12607",17
"12608",17
"12609",19
"12610",17
"12611",23
"12612",16
"12613",16
"12614",53
"12615",16
"12616",19
"12617",21
"12618",18
"12619",21
"12620",18
"12621",20
"12622",29
"12623",22
"12624",18
"12625",40
"12626",19
"12627",17
"12628",16
"12629",18
"12630",16
"12631",21
"12632",43
"12633",41
"12634",28
"12635",19
"12636",40
"12637",17
"12638",41
"12639",27
"12640",24
"12641",16
"12642",18
"12643",19
"12644",16
"12645",18
"12646",16
"12647",22
"12648",16
"12649",16
"12650",16
"12651",22
"12652",31
"12653",34
"12654",21
"12655",21
"12656",21
"12657",16
"12658",22
"12659",16
"12660",20
"12661",55
"12662",42
"12663",19
"12664",21
"12665",16
"12666",16
"12667",45
"12668",16
"12669",20
"12670",19
"12671",21
"12672",18
"12673",18
"12674",16
"12675",17
"12676",20
"12677",19
"12678",17
"12679",16
"12680",16
"12681",26
"12682",18
"12683",23
"12684",18
"12685",29
"12686",19
"12687",17
"12688",24
"12689",48
"12690",16
"12691",26
"12692",16
"12693",17
"12694",17
"12695",16
"12696",17
"12697",25
"12698",31
"12699",48
"12700",17
"12701",38
"12702",16
"12703",16
"12704",16
"12705",22
"12706",17
"12707",26
"12708",26
"12709",39
"12710",20
"12711",16
"12712",24
"12713",23
"12714",16
"12715",36
"12716",43
"12717",16
"12718",60
"12719",16
"12720",17
"12721",23
"12722",45
"12723",29
"12724",43
"12725",17
"12726",17
"12727",23
"12728",17
"12729",27
"12730",20
"12731",21
"12732",16
"12733",38
"12734",20
"12735",44
"12736",17
"12737",23
"12738",19
"12739",42
"12740",27
"12741",23
"12742",18
"12743",31
"12744",17
"12745",25
"12746",17
"12747",18
"12748",21
"12749",18
"12750",16
"12751",20
"12752",19
"12753",21
"12754",19
"12755",23
"12756",16
"12757",16
"12758",17
"12759",24
"12760",16
"12761",16
"12762",16
"12763",17
"12764",16
"12765",17
"12766",20
"12767",17
"12768",18
"12769",17
"12770",54
"12771",17
"12772",16
"12773",16
"12774",16
"12775",16
"12776",17
"12777",16
"12778",16
"12779",19
"12780",21
"12781",19
"12782",16
"12783",21
"12784",26
"12785",27
"12786",20
"12787",24
"12788",17
"12789",16
"12790",17
"12791",20
"12792",16
"12793",17
"12794",18
"12795",18
"12796",18
"12797",39
"12798",19
"12799",28
"12800",16
"12801",20
"12802",28
"12803",34
"12804",17
"12805",24
"12806",37
"12807",18
"12808",16
"12809",18
"12810",16
"12811",19
"12812",18
"12813",39
"12814",17
"12815",16
"12816",16
"12817",29
"12818",18
"12819",18
"12820",16
"12821",16
"12822",16
"12823",55
"12824",16
"12825",37
"12826",27
"12827",33
"12828",20
"12829",25
"12830",23
"12831",19
"12832",41
"12833",22
"12834",24
"12835",22
"12836",19
"12837",19
"12838",19
"12839",18
"12840",16
"12841",30
"12842",33
"12843",48
"12844",21
"12845",22
"12846",22
"12847",38
"12848",16
"12849",16
"12850",39
"12851",52
"12852",20
"12853",17
"12854",17
"12855",16
"12856",29
"12857",16
"12858",17
"12859",16
"12860",20
"12861",38
"12862",54
"12863",16
"12864",27
"12865",17
"12866",44
"12867",38
"12868",20
"12869",24
"12870",43
"12871",34
"12872",16
"12873",16
"12874",17
"12875",31
"12876",18
"12877",17
"12878",17
"12879",16
"12880",16
"12881",16
"12882",30
"12883",22
"12884",21
"12885",58
"12886",24
"12887",16
"12888",17
"12889",18
"12890",23
"12891",37
"12892",19
"12893",19
"12894",17
"12895",17
"12896",22
"12897",32
"12898",38
"12899",17
"12900",33
"12901",17
"12902",20
"12903",16
"12904",21
"12905",22
"12906",27
"12907",29
"12908",51
"12909",27
"12910",22
"12911",16
"12912",17
"12913",16
"12914",16
"12915",16
"12916",31
"12917",21
"12918",25
"12919",30
"12920",16
"12921",25
"12922",20
"12923",18
"12924",16
"12925",16
"12926",21
"12927",19
"12928",16
"12929",24
"12930",26
"12931",20
"12932",26
"12933",18
"12934",20
"12935",23
"12936",17
"12937",38
"12938",23
"12939",35
"12940",22
"12941",29
"12942",16
"12943",16
"12944",27
"12945",16
"12946",31
"12947",21
"12948",16
"12949",17
"12950",19
"12951",20
"12952",16
"12953",16
"12954",16
"12955",17
"12956",37
"12957",39
"12958",20
"12959",16
"12960",16
"12961",25
"12962",21
"12963",38
"12964",23
"12965",23
"12966",16
"12967",32
"12968",23
"12969",16
"12970",16
"12971",16
"12972",43
"12973",16
"12974",16
"12975",42
"12976",16
"12977",16
"12978",22
"12979",16
"12980",18
"12981",17
"12982",17
"12983",20
"12984",22
"12985",18
"12986",16
"12987",19
"12988",17
"12989",32
"12990",16
"12991",21
"12992",16
"12993",26
"12994",18
"12995",34
"12996",18
"12997",21
"12998",16
"12999",16
"13000",17
"13001",17
"13002",16
"13003",50
"13004",17
"13005",18
"13006",16
"13007",18
"13008",38
"13009",16
"13010",23
"13011",19
"13012",16
"13013",26
"13014",27
"13015",17
"13016",46
"13017",16
"13018",18
"13019",18
"13020",16
"13021",16
"13022",17
"13023",17
"13024",46
"13025",16
"13026",17
"13027",17
"13028",51
"13029",25
"13030",16
"13031",17
"13032",16
"13033",16
"13034",19
"13035",16
"13036",57
"13037",16
"13038",32
"13039",33
"13040",38
"13041",19
"13042",33
"13043",19
"13044",16
"13045",29
"13046",30
"13047",34
"13048",26
"13049",35
"13050",36
"13051",19
"13052",16
"13053",45
"13054",29
"13055",17
"13056",16
"13057",16
"13058",43
"13059",23
"13060",20
"13061",16
"13062",21
"13063",50
"13064",18
"13065",24
"13066",16
"13067",16
"13068",26
"13069",53
"13070",16
"13071",37
"13072",29
"13073",43
"13074",16
"13075",17
"13076",18
"13077",16
"13078",16
"13079",17
"13080",21
"13081",33
"13082",16
"13083",43
"13084",41
"13085",18
"13086",40
"13087",19
"13088",18
"13089",21
"13090",16
"13091",16
"13092",23
"13093",19
"13094",16
"13095",19
"13096",22
"13097",16
"13098",17
"13099",19
"13100",18
"13101",32
"13102",24
"13103",19
"13104",18
"13105",54
"13106",16
"13107",46
"13108",17
"13109",16
"13110",16
"13111",36
"13112",23
"13113",24
"13114",21
"13115",35
"13116",47
"13117",16
"13118",16
"13119",16
"13120",16
"13121",19
"13122",16
"13123",16
"13124",16
"13125",16
"13126",21
"13127",16
"13128",33
"13129",18
"13130",34
"13131",16
"13132",18
"13133",18
"13134",48
"13135",53
"13136",35
"13137",16
"13138",37
"13139",17
"13140",16
"13141",27
"13142",22
"13143",16
"13144",17
"13145",16
"13146",18
"13147",19
"13148",23
"13149",47
"13150",21
"13151",40
"13152",16
"13153",16
"13154",36
"13155",17
"13156",47
"13157",16
"13158",16
"13159",18
"13160",32
"13161",24
"13162",17
"13163",56
"13164",26
"13165",43
"13166",16
"13167",33
"13168",37
"13169",39
"13170",24
"13171",18
"13172",20
"13173",39
"13174",18
"13175",30
"13176",21
"13177",16
"13178",17
"13179",16
"13180",36
"13181",18
"13182",16
"13183",18
"13184",17
"13185",31
"13186",22
"13187",16
"13188",50
"13189",20
"13190",18
"13191",16
"13192",24
"13193",24
"13194",17
"13195",36
"13196",51
"13197",21
"13198",40
"13199",17
"13200",17
"13201",33
"13202",18
"13203",25
"13204",25
"13205",22
"13206",55
"13207",19
"13208",16
"13209",46
"13210",18
"13211",17
"13212",19
"13213",16
"13214",18
"13215",20
"13216",23
"13217",18
"13218",17
"13219",32
"13220",17
"13221",36
"13222",16
"13223",46
"13224",30
"13225",20
"13226",18
"13227",16
"13228",16
"13229",16
"13230",28
"13231",24
"13232",16
"13233",16
"13234",16
"13235",17
"13236",16
"13237",22
"13238",28
"13239",16
"13240",35
"13241",44
"13242",42
"13243",31
"13244",56
"13245",17
"13246",19
"13247",16
"13248",16
"13249",24
"13250",20
"13251",27
"13252",20
"13253",17
"13254",18
"13255",20
"13256",18
"13257",17
"13258",44
"13259",26
"13260",27
"13261",17
"13262",21
"13263",37
"13264",23
"13265",19
"13266",43
"13267",19
"13268",16
"13269",31
"13270",19
"13271",16
"13272",18
"13273",16
"13274",17
"13275",38
"13276",16
"13277",18
"13278",21
"13279",39
"13280",34
"13281",32
"13282",18
"13283",31
"13284",16
"13285",19
"13286",20
"13287",16
"13288",27
"13289",20
"13290",24
"13291",19
"13292",31
"13293",16
"13294",49
"13295",29
"13296",16
"13297",16
"13298",17
"13299",61
"13300",49
"13301",17
"13302",25
"13303",25
"13304",16
"13305",20
"13306",16
"13307",46
"13308",38
"13309",19
"13310",43
"13311",16
"13312",17
"13313",16
"13314",22
"13315",17
"13316",51
"13317",21
"13318",16
"13319",16
"13320",16
"13321",45
"13322",24
"13323",36
"13324",18
"13325",52
"13326",18
"13327",32
"13328",27
"13329",32
"13330",16
"13331",53
"13332",16
"13333",37
"13334",21
"13335",16
"13336",22
"13337",18
"13338",24
"13339",23
"13340",18
"13341",27
"13342",22
"13343",16
"13344",17
"13345",16
"13346",18
"13347",45
"13348",17
"13349",21
"13350",35
"13351",39
"13352",16
"13353",18
"13354",18
"13355",16
"13356",18
"13357",21
"13358",17
"13359",20
"13360",26
"13361",52
"13362",41
"13363",47
"13364",29
"13365",17
"13366",24
"13367",42
"13368",17
"13369",17
"13370",52
"13371",26
"13372",20
"13373",33
"13374",20
"13375",42
"13376",16
"13377",16
"13378",17
"13379",29
"13380",39
"13381",24
"13382",19
"13383",25
"13384",20
"13385",17
"13386",17
"13387",18
"13388",16
"13389",16
"13390",20
"13391",17
"13392",33
"13393",46
"13394",20
"13395",19
"13396",42
"13397",19
"13398",26
"13399",24
"13400",16
"13401",18
"13402",20
"13403",16
"13404",28
"13405",24
"13406",16
"13407",20
"13408",17
"13409",19
"13410",16
"13411",38
"13412",16
"13413",30
"13414",38
"13415",40
"13416",16
"13417",16
"13418",36
"13419",16
"13420",33
"13421",39
"13422",55
"13423",28
"13424",25
"13425",24
"13426",16
"13427",55
"13428",20
"13429",16
"13430",19
"13431",65
"13432",40
"13433",38
"13434",59
"13435",22
"13436",17
"13437",18
"13438",17
"13439",18
"13440",31
"13441",20
"13442",23
"13443",16
"13444",16
"13445",17
"13446",20
"13447",20
"13448",18
"13449",29
"13450",18
"13451",18
"13452",28
"13453",42
"13454",19
"13455",53
"13456",23
"13457",16
"13458",18
"13459",18
"13460",27
"13461",17
"13462",19
"13463",24
"13464",16
"13465",19
"13466",16
"13467",23
"13468",33
"13469",30
"13470",16
"13471",17
"13472",19
"13473",16
"13474",16
"13475",26
"13476",19
"13477",40
"13478",16
"13479",18
"13480",19
"13481",19
"13482",17
"13483",16
"13484",27
"13485",16
"13486",18
"13487",16
"13488",47
"13489",17
"13490",22
"13491",19
"13492",44
"13493",20
"13494",16
"13495",47
"13496",17
"13497",16
"13498",17
"13499",17
"13500",20
"13501",19
"13502",21
"13503",17
"13504",17
"13505",50
"13506",16
"13507",16
"13508",16
"13509",21
"13510",16
"13511",19
"13512",16
"13513",17
"13514",20
"13515",25
"13516",46
"13517",36
"13518",16
"13519",20
"13520",44
"13521",23
"13522",16
"13523",43
"13524",20
"13525",16
"13526",19
"13527",29
"13528",43
"13529",17
"13530",17
"13531",18
"13532",16
"13533",16
"13534",17
"13535",25
"13536",18
"13537",17
"13538",52
"13539",23
"13540",17
"13541",51
"13542",16
"13543",21
"13544",41
"13545",36
"13546",16
"13547",18
"13548",16
"13549",16
"13550",16
"13551",31
"13552",20
"13553",22
"13554",18
"13555",17
"13556",18
"13557",21
"13558",35
"13559",18
"13560",16
"13561",19
"13562",26
"13563",22
"13564",22
"13565",55
"13566",22
"13567",17
"13568",44
"13569",18
"13570",25
"13571",50
"13572",16
"13573",16
"13574",19
"13575",35
"13576",26
"13577",16
"13578",25
"13579",16
"13580",17
"13581",16
"13582",16
"13583",20
"13584",16
"13585",16
"13586",48
"13587",30
"13588",16
"13589",17
"13590",18
"13591",16
"13592",22
"13593",18
"13594",18
"13595",17
"13596",19
"13597",16
"13598",20
"13599",31
"13600",34
"13601",41
"13602",23
"13603",20
"13604",21
"13605",16
"13606",30
"13607",35
"13608",17
"13609",16
"13610",24
"13611",16
"13612",25
"13613",47
"13614",16
"13615",21
"13616",18
"13617",22
